"","CONTROL","TESTERID","SEQRH","HSITEAD","HSITETYP","HUNITNO","HCITY","HSTATE","HZIP","HADHOME","HINSPCT","HBEDRMS","HHMTYPE","HHMNEW","HINTCON","HEXTCON","HNOIS","HSAFE","HSCHL","HINVS","HPUBS","HRACE","HRACETX","RACEID","COMP","RELEASE","HPRICE","DELREC","HINT1","HINT2","HINT3","HINT4","HEXT1","HEXT2","HEXT3","HEXT4"
"12870","LA-SA-3916-1","LA012",1,"9142 Woodley Ave.",NA,"","Los Angeles","CA","91343",0,0,4,1,NA,NA,NA,3,3,1,4,3,0,"",21,1,"",340000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"12871","LA-SA-3916-1","LA012",2,"10626 Fitzroy",NA,"","Tujunga","CA","91042",0,0,3,1,NA,NA,NA,3,3,3,4,3,0,"",21,1,"",255000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"12872","LA-SA-3916-1","LA012",3,"8801 Riderwood",NA,"","Sunland","CA","91040",0,0,4,1,NA,NA,NA,3,3,3,4,3,0,"",21,1,"",419000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"12873","LA-SA-3916-1","LA012",4,"1220 W 45th St",NA,"","Los Angeles","CA","90037",1,0,3,1,NA,NA,NA,3,3,3,4,3,0,"",21,1,"",240000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"12874","LA-SA-3917-1","LA012",1,"1727 West 146th St.",NA,"","Gardena","CA","90062",0,0,3,3,NA,NA,NA,3,3,3,1,3,0,"",11,1,"",250000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"12875","LA-SA-3917-1","LA012",2,"16073 Sherlock Lane",NA,"","Huntington Beach","CA","92649",0,0,2,3,NA,NA,NA,3,3,3,4,3,0,"",11,1,"",134900,-1,-1,-1,-1,NA,-1,-1,-1,NA
"12876","LA-SA-3920-1","LA045",1,"5241 Colodny Dr",NA,"401","Agoura Hills","CA","91301",0,1,3,4,NA,NA,NA,3,3,3,4,3,0,"",14,1,"",345000,-1,0,0,0,NA,0,0,0,NA
"12877","LA-SA-3920-1","LA045",2,"5915 Lake Lindero Dr",NA,"","Agoura Hills","CA","91301",0,1,3,1,NA,NA,NA,3,3,3,4,3,0,"",14,1,"",409000,-1,0,0,1,NA,0,0,0,NA
"12878","LA-SA-3920-1","LA045",3,"528 El Azul Cr",NA,"","Oak Park","CA","91377",0,1,3,1,NA,NA,NA,3,3,3,4,3,0,"",14,1,"",350000,-1,0,0,0,NA,0,0,0,NA
"12879","LA-SA-3920-1","LA045",4,"29719 Strawberry Hill Dr",NA,"","Agoura Hills","CA","91301",0,0,3,3,NA,NA,NA,3,3,3,4,3,0,"",14,1,"",379000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"12880","LA-SA-3920-1","LA045",5,"516 El Azul Cr",NA,"","Oak Park","CA","91377",0,0,3,1,NA,NA,NA,3,3,3,4,3,0,"",14,1,"",365900,-1,-1,-1,-1,NA,-1,-1,-1,NA
"12881","LA-SA-3920-1","LA045",6,"4537 135th W St",NA,"","Hawthorne","CA","90250",1,0,3,1,NA,NA,NA,3,3,3,4,3,0,"",14,1,"",350000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"12882","LA-SA-3920-1","LA045",7,"5241 Colodny Dr",NA,"401","Agoura Hills","CA","91301",0,1,3,4,NA,NA,NA,3,3,3,4,3,0,"",14,1,"",369000,1,0,0,0,NA,0,0,0,NA
"12883","LA-SA-4003-1","LA012",1,"6168 Dunrobin Ave.",NA,"","Lakewood","CA","90713",1,0,3,1,NA,NA,NA,3,3,3,4,3,0,"",21,1,"",360000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"12884","LA-SA-4006-1","LA075",1,"4613 Nipomo Avenue",NA,"","Lakewood","CA","90713",1,1,3,1,NA,NA,NA,1,1,1,1,3,0,"",24,1,"",325000,-1,0,0,0,NA,0,0,0,NA
"12885","LA-SA-4010-1","LA044",1,"11843 Gem St.",NA,"","Norwalk","CA","90650",0,1,3,1,NA,NA,NA,1,1,1,1,3,0,"",24,1,"",249000,-1,0,0,0,NA,0,0,0,NA
"12886","LA-SA-4011-1","LA024",1,"6910 Burnet Ave.",NA,"","Van Nuys","CA","91405",0,1,3,1,NA,NA,NA,3,3,3,4,1,0,"",21,1,"",299950,-1,0,0,0,NA,0,0,0,NA
"12887","LA-SA-4011-1","LA024",2,"6916 Burnet Ave.",NA,"","Van Nuys","CA","91405",0,1,3,1,NA,NA,NA,3,3,3,4,1,0,"",21,1,"",319500,-1,0,0,0,NA,0,0,0,NA
"12888","LA-SA-4011-1","LA024",3,"7431 Gaynor Ave.",NA,"","Van Nuys","CA","91406",1,0,3,1,NA,NA,NA,2,3,3,4,3,0,"",21,1,"",349000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"12889","LA-SA-4011-1","LA045",1,"7431 Gaynor Ave",NA,"","Van Nuys","CA","91406",1,1,3,1,NA,NA,NA,3,2,3,4,3,0,"",14,1,"",349000,-1,0,0,0,NA,0,0,0,NA
"12890","LA-SA-4011-1","LA045",2,"7447 Blewett Ave",NA,"","Lake Balboa","CA","91406",0,1,3,1,NA,NA,NA,3,3,3,4,3,0,"",14,1,"",399700,-1,0,0,0,NA,0,0,0,NA
"12891","LA-SA-4011-1","LA045",3,"17126 Cantlay St",NA,"","Lake Balboa","CA","91406",0,1,3,1,NA,NA,NA,3,3,3,4,3,0,"",14,1,"",439600,-1,0,0,0,NA,0,0,0,NA
"12892","LA-SA-4011-1","LA045",4,"6545 Lasaine Ave",NA,"","Lake Balboa","CA","91406",0,0,3,1,NA,NA,NA,3,3,3,4,3,0,"",14,1,"",519000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"12893","LA-SA-4011-1","LA045",5,"15752 Leadwell Street",NA,"","Van Nuys","CA","91406",0,0,3,1,NA,NA,NA,3,3,3,4,3,0,"",14,1,"",264900,-1,-1,-1,-1,NA,-1,-1,-1,NA
"12894","LA-SA-4011-1","LA045",6,"6709 Petit Ave",NA,"","Lake Balboa","CA","91406",0,0,4,1,NA,NA,NA,3,3,3,4,3,0,"",14,1,"",469999,-1,-1,-1,-1,NA,-1,-1,-1,NA
"12895","LA-SA-4011-1","LA045",7,"17106 Willard St",NA,"","Lake Balboa","CA","91406",0,0,3,1,NA,NA,NA,3,3,3,4,3,0,"",14,1,"",417000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"12896","LA-SA-4011-1","LA045",8,"8151 Aldea Ave",NA,"","Lake Balboa","CA","91406",0,0,4,1,NA,NA,NA,3,3,3,4,3,0,"",14,1,"",375000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"12897","LA-SA-4011-1","LA045",9,"7433 Oak Park Ave",NA,"","Lake Balboa","CA","91406",0,0,3,1,NA,NA,NA,3,3,3,4,3,0,"",14,1,"",368000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"12898","LA-SA-4011-1","LA045",10,"7445 Genesta Ave",NA,"","Lake Balboa","CA","91406",0,0,4,1,NA,NA,NA,3,3,3,4,3,0,"",14,1,"",359000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"12899","LA-SA-4011-1","LA045",11,"17612 Covello St",NA,"","Van Nuys","CA","91406",0,0,3,1,NA,NA,NA,3,3,3,4,3,0,"",14,1,"",39900,-1,-1,-1,-1,NA,-1,-1,-1,NA
"12900","LA-SA-4011-1","LA045",12,"7244 Rubio Ave",NA,"","Lake Balboa","CA","91406",0,0,3,1,NA,NA,NA,3,3,3,4,3,0,"",14,1,"",345000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"12901","LA-SA-4011-1","LA045",13,"17350 Marlin Place",NA,"","Lake Balboa","CA","91406",0,0,4,1,NA,NA,NA,3,3,3,4,3,0,"",14,1,"",419000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"12902","LA-SA-4011-1","LA045",14,"6943 Whitaker Ave",NA,"","Van Nuys","CA","91406",0,0,4,1,NA,NA,NA,3,3,3,4,3,0,"",14,1,"",479900,-1,-1,-1,-1,NA,-1,-1,-1,NA
"12903","LA-SA-4011-1","LA045",15,"16650 Wyandotte St",NA,"","Van Nuys","CA","91406",0,0,3,1,NA,NA,NA,3,3,3,4,3,0,"",14,1,"",319900,-1,-1,-1,-1,NA,-1,-1,-1,NA
"12904","LA-SA-4018-1","LA008",1,"5017 Valley Ridge Ave",NA,"","Los Angeles","CA","90043",1,0,3,1,NA,NA,NA,3,3,3,4,3,0,"",11,1,"",565000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"12905","LA-SA-4018-1","LA008",2,"4361 Mount Vernon Dr",NA,"","Los Angeles","CA","90043",0,0,3,1,NA,NA,NA,3,3,3,4,3,0,"",11,1,"",595000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"12906","LA-SA-4018-1","LA008",3,"4140 Fairway Blvd",NA,"","Los Angeles","CA","90043",0,0,3,1,NA,NA,NA,3,3,3,4,3,0,"",11,1,"",535000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"12907","LA-SA-4018-1","LA008",4,"4018 W 59th Pl",NA,"","Los Angeles","CA","90043",0,0,3,1,NA,NA,NA,3,3,3,4,3,0,"",11,1,"",369900,-1,-1,-1,-1,NA,-1,-1,-1,NA
"12908","LA-SA-4018-1","LA008",5,"4433 W 63rd St",NA,"","Los Angeles","CA","90043",0,0,3,1,NA,NA,NA,3,3,3,4,3,0,"",11,1,"",419900,-1,-1,-1,-1,NA,-1,-1,-1,NA
"12909","LA-SA-4018-1","LA008",6,"5132 Angeles Vista Blvd",NA,"","Los Angeles","CA","90043",0,0,3,1,NA,NA,NA,3,3,3,4,3,0,"",11,1,"",353000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"12910","LA-SA-4018-1","LA008",7,"4008 Don Diablo Dr",NA,"","Los Angeles","CA","90008",0,0,3,1,NA,NA,NA,3,3,3,4,3,0,"",11,1,"",429900,-1,-1,-1,-1,NA,-1,-1,-1,NA
"12911","LA-SA-4018-1","LA008",8,"5738 South Harcourt Ave",NA,"","Los Angeles","CA","90043",0,0,3,1,NA,NA,NA,3,3,3,4,3,0,"",11,1,"",371000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"12912","LA-SA-4018-1","LA008",9,"5719 Hillcrest Drive",NA,"","Los Angeles","CA","90043",0,0,3,1,NA,NA,NA,3,3,3,4,3,0,"",11,1,"",470000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"12913","LA-SA-4018-1","LA008",10,"5435 Hillcrest Drive",NA,"","Los Angeles","CA","90043",0,0,3,1,NA,NA,NA,3,3,3,4,3,0,"",11,1,"",489000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"12914","LA-SA-4018-1","LA008",11,"5823 S Mansfield Ave",NA,"","Los Angeles","CA","90043",0,0,6,1,NA,NA,NA,3,3,3,4,3,0,"",11,1,"",499000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"12915","LA-SA-4018-1","LA008",12,"5435 Marburn",NA,"","Los Angeles","CA","90043",0,0,3,1,NA,NA,NA,3,3,3,4,3,0,"",11,1,"",449000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"12916","LA-SA-4018-1","LA008",13,"5202 Onaknoll Ave",NA,"","Los Angeles","CA","90043",0,0,3,1,NA,NA,NA,3,3,3,4,3,0,"",11,1,"",375000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"12917","LA-SA-4018-1","LA008",14,"3824 S Sycamore Ave",NA,"","Los Angeles","CA","90008",0,0,3,1,NA,NA,NA,3,3,3,4,3,0,"",11,1,"",439900,-1,-1,-1,-1,NA,-1,-1,-1,NA
"12918","LA-SA-4018-1","LA008",15,"3471 Westmount Ave",NA,"","Los Angeles","CA","90043",0,0,3,1,NA,NA,NA,3,3,3,4,3,0,"",11,1,"",350000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"12919","LA-SA-4018-1","LA008",16,"7707 Midfield Ave",NA,"","Los Angeles","CA","90045",0,0,3,1,NA,NA,NA,3,3,3,4,3,0,"",11,1,"",544900,-1,-1,-1,-1,NA,-1,-1,-1,NA
"12920","LA-SA-4018-1","LA008",17,"5829 W 74th St",NA,"","Los Angeles","CA","90045",0,0,3,1,NA,NA,NA,3,3,3,4,3,0,"",11,1,"",599000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"12921","LA-SA-4018-1","LA008",18,"8329 Winsford Ave",NA,"","Los Angeles","CA","90045",0,0,3,1,NA,NA,NA,3,3,3,4,3,0,"",11,1,"",475000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"12922","LA-SA-4018-1","LA008",19,"11332 Youngworth St",NA,"","Culver City","CA","90230",0,0,4,1,NA,NA,NA,3,3,3,4,3,0,"",11,1,"",5e+05,-1,-1,-1,-1,NA,-1,-1,-1,NA
"12923","LA-SA-4018-1","LA008",20,"4022 Globe Ave",NA,"","Culver City","CA","90230",0,0,4,1,NA,NA,NA,3,3,3,4,3,0,"",11,1,"",6e+05,-1,-1,-1,-1,NA,-1,-1,-1,NA
"12924","LA-SA-4018-1","LA008",21,"5745 West 74th St",NA,"","Los Angeles","CA","90045",0,0,3,1,NA,NA,NA,3,3,3,4,3,0,"",11,1,"",575000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"12925","LA-SA-4018-1","LA008",22,"6925 Knowlton Place",NA,"","Los Angeles","CA","90045",0,0,3,1,NA,NA,NA,3,3,3,4,3,0,"",11,1,"",595000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"12926","LA-SB-0401-1","LA008",1,"11522 Garrick Ave",NA,"","Lakeview Terrace","CA","91342",0,1,5,1,NA,NA,NA,3,1,3,4,3,0,"",11,1,"",539000,-1,1,0,0,NA,0,0,0,NA
"12927","LA-SB-0401-1","LA008",2,"14544 Willowgreen Lane",NA,"","Sylmar","CA","91342",1,1,5,1,NA,NA,NA,3,1,3,4,3,0,"",11,1,"",379000,-1,0,0,0,NA,0,0,0,NA
"12928","LA-SB-0401-1","LA008",3,"13711 Kismet Ave",NA,"","Sylmar","CA","91342",0,1,4,1,NA,NA,NA,1,1,3,4,3,0,"",11,1,"",469500,-1,0,0,0,NA,0,0,0,NA
"12929","LA-SB-0403-1","LA025",1,"4307 bethpage dr",NA,"","Palmdale","CA","93551",0,1,3,1,NA,NA,NA,1,1,1,4,3,1,"she said it was very diverse, but that there was no section 8 in the area",22,1,"",209900,-1,0,0,0,NA,0,0,0,NA
"12930","LA-SB-0403-1","LA025",2,"39836 guita ct",NA,"","palmdale","CA","93551",0,1,5,1,NA,NA,NA,3,1,1,4,3,0,"",22,1,"",199900,-1,0,0,0,NA,0,0,0,NA
"12931","LA-SB-0403-1","LA025",3,"39429 evening star",NA,"","Palmdale","CA","",0,1,4,1,NA,NA,NA,1,1,1,4,3,0,"",22,1,"",218600,-1,0,0,0,NA,0,0,0,NA
"12932","LA-SB-0403-1","LA025",4,"1830 Bradcliff wy",NA,"","Palmdale","CA","93551",0,1,4,1,NA,NA,NA,1,1,1,4,3,0,"",22,1,"",164990,-1,0,0,0,NA,0,0,0,NA
"12933","LA-SB-0403-1","LA029",1,"4307 Bethpage Drive",NA,"","Palmdale","CA","93551",0,1,3,1,NA,NA,NA,3,3,1,4,1,0,"",11,1,"",209900,-1,0,0,0,NA,0,0,0,NA
"12934","LA-SB-0403-1","LA029",2,"40535 Pebble Way",NA,"","Palmdale","CA","93551",0,1,4,1,NA,NA,NA,3,3,1,4,1,0,"",11,1,"",215000,-1,0,0,0,NA,0,0,0,NA
"12935","LA-SB-0403-1","LA029",3,"39915 Capland Drive",NA,"","Palmdale","CA","93551",0,1,3,1,NA,NA,NA,3,3,3,4,3,0,"",11,1,"",219900,-1,0,0,0,NA,0,0,0,NA
"12936","LA-SB-0403-1","LA029",4,"39429 Evening Star Street",NA,"","Palmdale","CA","93551",0,1,4,1,NA,NA,NA,3,3,3,4,3,0,"",11,1,"",218600,-1,0,0,1,NA,0,0,0,NA
"12937","LA-SB-0403-1","LA029",5,"38609 Erika Lane",NA,"","Palmdale","CA","93551",0,1,4,1,NA,NA,NA,3,3,3,4,3,0,"",11,1,"",215000,-1,0,0,0,NA,0,0,0,NA
"12938","LA-SB-0403-1","LA029",6,"1363 Stanfill Road",NA,"","Palmdale","CA","93551",0,0,3,1,NA,NA,NA,3,3,3,4,3,0,"",11,1,"",190000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"12939","LA-SB-0404-1","LA012",1,"506 Douglas St.",NA,"","Pasadena","CA","91001",1,1,3,1,NA,NA,NA,3,3,3,2,3,0,"",21,1,"",519900,-1,0,0,0,NA,0,0,0,NA
"12940","LA-SB-0404-1","LA012",2,"1084 North Michigan",NA,"","Pasadena","CA","91001",0,1,2,2,NA,NA,NA,3,3,3,1,3,0,"",21,1,"",499000,-1,0,0,0,NA,0,0,0,NA
"12941","LA-SB-0404-1","LA012",3,"2108 Las Lunas St.",NA,"","Pasadena","CA","91001",0,1,2,1,NA,NA,NA,3,3,3,2,3,0,"",21,1,"",499000,-1,0,0,0,NA,0,0,0,NA
"12942","LA-SB-0404-1","LA012",4,"1182 Del Rey Ave.",NA,"","Pasadena","CA","91001",0,1,3,1,NA,NA,NA,3,3,3,1,3,0,"",21,1,"",499000,-1,0,0,0,NA,0,0,0,NA
"12943","LA-SB-0404-1","LA034",1,"506 Douglas Street",NA,"","Pasadena","CA","91104",1,1,3,1,NA,NA,NA,3,3,3,4,3,0,"",12,1,"",519900,-1,0,1,0,NA,0,0,0,NA
"12944","LA-SB-0404-1","LA034",2,"1084 N Michigan Ave",NA,"","Pasadena","CA","91101",0,1,2,1,NA,NA,NA,3,3,3,1,3,0,"",12,1,"",499000,0,0,0,0,NA,0,0,0,NA
"12945","LA-SB-0404-1","LA034",3,"1357 Mountain St.",NA,"","Pasadena","CA","91101",0,1,3,1,NA,NA,NA,3,3,3,4,3,0,"",12,1,"",599000,-1,0,0,0,NA,0,0,0,NA
"12946","LA-SB-0404-1","LA034",4,"1091 E Palm St.",NA,"","Altadena","CA","91001",0,1,3,1,NA,NA,NA,3,3,3,4,3,0,"",12,1,"",545000,-1,0,0,0,NA,0,0,0,NA
"12947","LA-SB-0404-1","LA034",5,"1904 Coolidge Ave",NA,"","Altadena","CA","91001",0,1,3,1,NA,NA,NA,2,3,3,4,3,0,"",12,1,"",595000,-1,0,0,0,NA,0,0,0,NA
"12948","LA-SB-0404-1","LA034",6,"1985 Garfias Drive",NA,"","Pasadena","CA","91104",0,1,3,1,NA,NA,NA,3,3,3,4,3,0,"",12,1,"",558000,-1,0,0,0,NA,0,0,0,NA
"12949","LA-SB-0404-1","LA034",7,"2108 Las Lunas St.",NA,"","Pasadena","CA","91104",0,1,2,1,NA,NA,NA,3,3,3,4,3,0,"",12,1,"",499000,0,1,1,0,NA,0,0,0,NA
"12950","LA-SB-0404-1","LA034",8,"2275 Cooley Place",NA,"","Pasadena","CA","91104",0,1,3,1,NA,NA,NA,3,3,3,4,3,0,"",12,1,"",589900,-1,0,0,0,NA,0,0,0,NA
"12951","LA-SB-0404-1","LA034",9,"2241 Cooley Place",NA,"","Pasadena","CA","91104",0,1,2,1,NA,NA,NA,3,3,3,4,3,0,"",12,1,"",599000,0,0,0,0,NA,0,0,0,NA
"12952","LA-SB-0404-1","LA034",10,"99 N Rose Avenue",NA,"","Pasadena","CA","91104",0,1,3,1,NA,NA,NA,2,3,1,4,3,0,"",12,1,"",568000,-1,0,0,0,NA,0,0,0,NA
"12953","LA-SB-0404-1","LA034",11,"945 Cynthia Ave",NA,"","Pasadena","CA","91104",0,1,3,1,NA,NA,NA,3,3,1,4,3,0,"",12,1,"",570000,-1,0,0,0,NA,0,0,0,NA
"12954","LA-SB-0602-1","LA024",1,"26431 Dunwood Rd",NA,"","Rolling Hills Estates","CA","90274",0,1,4,1,NA,NA,NA,3,3,1,4,1,0,"",21,1,"",749000,-1,0,0,0,NA,0,0,0,NA
"12955","LA-SB-0602-1","LA024",2,"5536 Ironwood St.",NA,"","Ranchos Palos Verdes","CA","90275",0,1,5,1,NA,NA,NA,2,3,1,4,1,0,"",21,1,"",849000,-1,0,0,0,NA,0,0,0,NA
"12956","LA-SB-0602-1","LA024",3,"5702 Ironwood St.",NA,"","Ranchos Palos Verdes","CA","90275",0,0,3,1,NA,NA,NA,1,3,1,4,1,0,"",21,1,"",819000,-1,0,0,0,NA,0,0,0,NA
"12957","LA-SB-0602-1","LA024",4,"30866 Casilina Dr.",NA,"","Ranchos Palos Verdes","CA","90275",0,1,4,1,NA,NA,NA,3,3,1,4,1,0,"",21,1,"",845000,-1,0,0,0,NA,0,0,0,NA
"12958","LA-SB-0602-1","LA024",5,"30920 Oceangrove Dr.",NA,"","Ranchos Palos Verdes","CA","90275",0,1,3,1,NA,NA,NA,3,3,1,4,1,0,"",21,1,"",849000,-1,0,0,0,NA,0,0,0,NA
"12959","LA-SB-0602-1","LA024",6,"27051 Springcreek Rd",NA,"","Rancho Palos Verdes","CA","90275",0,1,3,1,NA,NA,NA,3,3,1,4,1,0,"",21,1,"",769000,-1,0,0,0,NA,0,0,0,NA
"12960","LA-SB-0602-1","LA024",7,"3200 La Rotunda Dr.",NA,"504","Ranchos Palos Verdes","CA","90275",0,1,3,4,NA,NA,NA,3,3,1,4,1,0,"",21,1,"",480000,-1,0,0,0,NA,0,0,0,NA
"12961","LA-SB-0602-1","LA050",1,"23454 Carlow Rd",NA,"","Torrance","CA","90505",1,1,4,1,NA,NA,NA,3,1,3,4,3,0,"",12,1,"",559000,-1,0,0,0,NA,0,0,0,NA
"12962","LA-SB-0602-1","LA050",2,"2450  W. 230th PL",NA,"","Torrance","CA","90501",0,1,3,1,NA,NA,NA,3,3,3,4,3,0,"",12,1,"",599000,-1,0,0,0,NA,0,0,0,NA
"12963","LA-SB-0602-1","LA050",3,"23902 Walnut Street",NA,"","Torrance","CA","90501",0,1,3,1,NA,NA,NA,3,3,3,4,3,0,"",12,1,"",579000,-1,0,0,0,NA,0,0,0,NA
"12964","LA-SB-0701-1","LA064",1,"4947 Park Place",NA,"","South Gate","CA","90280",0,1,3,1,NA,NA,NA,3,3,3,4,3,0,"",11,1,"",224900,-1,1,1,1,NA,0,0,0,NA
"12965","LA-SB-0701-1","LA064",2,"9314 Otis St.",NA,"","South Gate","CA","90280",0,1,3,1,NA,NA,NA,3,3,3,4,3,0,"",11,1,"",205000,-1,0,0,1,NA,0,0,0,NA
"12966","LA-SB-0703-1","LA029",1,"1666 108th Street",NA,"","Los Angeles","CA","",0,1,4,1,NA,NA,NA,3,3,3,4,3,0,"",11,1,"",220000,-1,0,0,0,NA,0,0,0,NA
"12967","LA-SB-0703-1","LA029",2,"10346 Anzac Ave",NA,"","Los Angeles","CA","",0,1,6,1,NA,NA,NA,3,3,3,4,3,0,"",11,1,"",175000,-1,0,0,0,NA,0,0,0,NA
"12968","LA-SB-0705-1","LA024",1,"8333 Cord Avenue",NA,"","Pico Rivera","CA","90660",1,1,3,1,NA,NA,NA,1,1,3,4,3,0,"",11,1,"",262900,-1,1,0,1,NA,0,0,0,NA
"12969","LA-SB-0705-1","LA024",2,"8502 Lexington Gallatin Rd",NA,"","Pico Rivera","CA","90660",0,1,3,1,NA,NA,NA,1,1,3,4,3,0,"",11,1,"",309000,-1,0,0,0,NA,0,0,0,NA
"12970","LA-SB-0705-1","LA024",3,"8541 Dalewood",NA,"","Pico Rivera","CA","90660",0,1,3,1,NA,NA,NA,1,1,3,4,3,0,"",11,1,"",299000,-1,0,0,0,NA,0,0,0,NA
"12971","LA-SB-0705-1","LA024",4,"8863 Coffman Pico Rd.",NA,"","Pico Rivera","CA","90660",0,1,3,1,NA,NA,NA,1,1,3,4,3,0,"",11,1,"",259000,-1,1,0,0,NA,0,0,0,NA
"12972","LA-SB-0705-1","LA024",5,"8820 Sandlock St",NA,"","Pico Rivera","CA","90660",0,1,3,1,NA,NA,NA,1,1,3,1,3,0,"",11,1,"",310000,-1,0,0,0,NA,0,0,0,NA
"12973","LA-SB-0705-1","LA025",1,"10919 Studebaker Rd",NA,"","Downey","CA","90241",0,1,3,1,NA,NA,NA,2,3,3,3,3,0,"",22,1,"",339000,-1,0,0,0,NA,0,0,0,NA
"12974","LA-SB-0705-1","LA025",2,"8333 Cord Ave",NA,"","Pico Rivera","CA","90660",1,1,3,1,NA,NA,NA,3,3,3,4,3,0,"",22,1,"",262000,-1,1,1,0,NA,0,0,0,NA
"12975","LA-SB-0804-1","LA066",1,"932 Stanley Ave",NA,"","Los Angeles","CA","90036",0,1,3,1,NA,NA,NA,3,3,3,4,3,0,"",12,1,"",849000,-1,0,0,0,NA,0,0,0,NA
"12976","LA-SB-0804-1","LA066",2,"6335 Warner Dr",NA,"","Los Angeles","CA","90048",0,1,4,1,NA,NA,NA,3,3,3,4,3,0,"",12,1,"",995000,-1,0,0,0,NA,0,0,0,NA
"12977","LA-SB-0804-1","LA066",3,"1112 Alvira St",NA,"","Los Angeles","CA","90035",0,1,3,1,NA,NA,NA,3,3,3,4,3,0,"",12,1,"",999000,-1,0,0,0,NA,0,0,0,NA
"12978","LA-SB-0901-1","LA028",1,"23031 Burbank Blvd",NA,"","Woodland Hills","CA","91367",1,1,3,1,NA,NA,NA,3,3,3,3,3,0,"",22,1,"",395000,-1,1,0,0,NA,0,0,0,NA
"12979","LA-SB-0901-1","LA028",2,"22423 Clarendon St.",NA,"","Woodland Hills","CA","91367",0,1,3,1,NA,NA,NA,3,3,3,4,3,0,"",22,1,"",327000,-1,0,0,0,NA,0,0,0,NA
"12980","LA-SB-0901-1","LA028",3,"22125 Victory Blvd",NA,"","Woodland Hills","CA","91303",0,1,3,1,NA,NA,NA,3,3,3,4,3,0,"",22,1,"",355000,-1,0,0,0,NA,0,0,0,NA
"12981","LA-SB-0901-1","LA070",1,"22423 Clarendon",NA,"","Woodland Hills","CA","91367",0,1,4,1,NA,NA,NA,3,3,3,4,3,0,"",11,1,"",327000,-1,0,0,1,NA,0,0,0,NA
"12982","LA-SB-0901-1","LA070",2,"20931 Ave San Luis",NA,"","Woodland Hills","CA","91364",0,1,3,1,NA,NA,NA,3,3,1,4,3,0,"",11,1,"",425000,-1,0,0,0,NA,0,0,0,NA
"12983","LA-SB-0901-1","LA070",3,"20318 Clark St",NA,"","Woodland Hills","CA","91367",0,1,7,1,NA,NA,NA,2,3,3,3,3,0,"",11,1,"",425000,-1,1,1,1,NA,1,0,0,NA
"12984","LA-SB-0901-1","LA070",4,"22125 Victory Blvd",NA,"","Woodland Hills","CA","91303",0,1,3,1,NA,NA,NA,2,3,3,4,3,0,"",11,1,"",355000,-1,0,0,0,NA,0,0,0,NA
"12985","LA-SB-0905-1","LA024",1,"6730 Arlington",NA,"","Los Angeles","CA","90043",0,1,3,1,NA,NA,NA,3,3,3,1,3,0,"",11,1,"",259000,-1,0,0,0,NA,0,0,0,NA
"12986","LA-SB-0905-1","LA024",2,"5728 HILLCREST DR",NA,"","Los Angeles","CA","90043",0,1,3,1,NA,NA,NA,3,3,3,1,3,0,"",11,1,"",298000,-1,1,0,1,NA,0,1,1,NA
"12987","LA-SB-0905-1","LA024",3,"5743 South Rimpau Boulevard",NA,"","Los Angeles","CA","90043",0,1,4,1,NA,NA,NA,2,3,3,1,1,0,"",11,1,"",319000,-1,0,0,0,NA,0,0,0,NA
"12988","LA-SB-0905-1","LA024",4,"5109 West Blvd",NA,"","Los Angeles","CA","90043",0,1,3,1,NA,NA,NA,1,3,1,1,1,0,"",11,1,"",339000,-1,0,0,0,NA,0,0,0,NA
"12989","LA-SB-0905-1","LA024",5,"5101 11th Ave",NA,"","Los Angeles","CA","90043",0,1,4,1,NA,NA,NA,1,3,1,1,1,0,"",11,1,"",349500,-1,0,0,0,NA,0,0,0,NA
